score_risco
70.0
54.86666666666667
50.0
55.083333333333336
50.0
55.0
65.0
75.0
41.65
50.0
60.0
55.0
53.13333333333333
46.93333333333334
74.76666666666667
48.21666666666667
55.0
60.0
42.1
65.0
75.91666666666667
77.56666666666666
54.65
50.0
44.63333333333333
50.0
55.233333333333334
45.81666666666666
64.55
47.666666666666664
67.23333333333333
55.0
70.0
60.0
48.5
40.93333333333334
57.0
50.0
59.68333333333334
67.0
65.0
60.0
46.05
44.85
78.73333333333333
54.6
50.0
58.8
54.88333333333333
59.916666666666664
53.5
44.983333333333334
60.0
55.0
50.0
69.63333333333333
48.11666666666667
60.93333333333334
75.0
60.0
50.0
44.53333333333333
70.0
55.0
59.2
50.0
66.73333333333333
56.166666666666664
55.81666666666666
53.0
50.0
47.18333333333334
70.0
60.0
60.0
52.0
70.0
50.0
80.0
64.2
50.666666666666664
43.483333333333334
77.91666666666667
49.65
84.76666666666667
79.66666666666667
55.11666666666667
60.0
55.0
59.86666666666667
65.0
60.81666666666666
45.0
75.0
55.0
44.96666666666667
60.0
55.0
47.18333333333334
55.93333333333334
60.0
70.0
47.28333333333333
64.63333333333334
52.28333333333333
55.88333333333333
65.7
50.0
50.0
60.666666666666664
74.16666666666667
85.0
45.083333333333336
46.05
50.0
46.96666666666667
50.0
59.45
45.2
57.56666666666666
49.85
44.28333333333333
70.0
56.25
50.733333333333334
54.96666666666667
51.9
42.86666666666667
42.56666666666666
69.06666666666666
79.88333333333333
85.0
85.0
45.3
60.0
48.85
55.56666666666666
44.666666666666664
49.733333333333334
39.61666666666667
65.0
60.0
65.0
64.2
54.93333333333334
53.8
41.18333333333334
64.85
45.083333333333336
53.81666666666666
43.583333333333336
60.0
66.13333333333334
75.0
45.0
67.0
50.0
85.0
74.55
46.63333333333333
55.0
59.666666666666664
55.0
39.55
75.0
55.0
48.5
55.0
62.2
53.3
55.68333333333334
65.91666666666667
50.11666666666667
46.65
61.93333333333334
70.0
56.11666666666667
50.11666666666667
45.2
66.71666666666667
55.233333333333334
54.78333333333333
44.6
40.9
60.0
50.25
52.63333333333333
69.2
49.88333333333333
52.833333333333336
39.53333333333333
50.0
70.0
45.0
52.416666666666664
59.233333333333334
64.76666666666667
39.65
50.0
55.233333333333334
59.71666666666667
37.55
55.0
40.95
55.13333333333333
50.666666666666664
65.0
41.766666666666666
43.983333333333334
44.75
66.06666666666666
54.416666666666664
55.0
44.71666666666667
44.666666666666664
50.583333333333336
42.46666666666667
65.0
54.85
55.0
58.733333333333334
60.0
54.733333333333334
70.0
65.0
75.0
55.0
77.0
44.666666666666664
43.68333333333334
75.0
47.81666666666666
55.0
46.85
70.0
40.833333333333336
39.71666666666667
45.78333333333333
60.0
63.733333333333334
64.97500000000001
54.94999999999999
69.875
49.88333333333334
54.42499999999999
42.21666666666667
54.208333333333336
71.60000000000001
71.55
70.78333333333333
74.32499999999999
62.82499999999999
49.37500000000001
79.2
64.17500000000001
56.300000000000004
43.583333333333336
63.949999999999996
43.900000000000006
58.900000000000006
74.96666666666665
50.783333333333324
53.675
53.62500000000001
69.20833333333334
38.95833333333334
53.158333333333324
58.125
59.400000000000006
58.425
47.974999999999994
56.425
37.425000000000004
73.3
40.599999999999994
53.24999999999999
47.20833333333334
50.616666666666674
57.466666666666676
48.48333333333334
69.45
43.0
47.775
48.49166666666667
59.95
64.65
52.133333333333326
52.599999999999994
67.6
62.575
57.16666666666668
63.55
42.18333333333332
46.75833333333333
47.13333333333334
47.400000000000006
62.400000000000006
52.00833333333334
47.325
49.300000000000004
57.16666666666667
49.29166666666667
62.225
57.2
38.75833333333333
63.00833333333333
62.175
57.175
42.05
43.9
46.808333333333344
53.091666666666676
47.849999999999994
39.81666666666666
46.875
56.875
51.875
56.875
63.225
46.42499999999999
36.55833333333332
41.55833333333334
56.775000000000006
46.775000000000006
64.4
56.675000000000004
46.458333333333336
48.79166666666667
57.650000000000006
56.575
46.825
43.375
41.416666666666664
41.08333333333333
51.425
51.425
44.85833333333333
66.325
51.56666666666668
71.27499999999999
62.95833333333334
81.22500000000001
72.81666666666665
56.19999999999999
56.150000000000006
51.050000000000004
51.02499999999999
45.925
45.925
56.74166666666666
45.9
45.824999999999996
45.70833333333333
79.45833333333333
38.375
53.87499999999999
58.56666666666668
45.57499999999999
85.55
62.349999999999994
45.28333333333333
44.86666666666666
61.13333333333333
55.68333333333334
55.50000000000001
50.474999999999994
55.474999999999994
54.708333333333336
51.93333333333332
37.23333333333333
64.925
65.25
41.00833333333333
52.73333333333334
78.28333333333333
52.54166666666666
74.75833333333334
45.075
44.78333333333333
38.166666666666664
65.65833333333335
54.675
84.925
36.43333333333334
61.825
44.825
39.725
57.25833333333333
50.175000000000004
64.7
54.60000000000001
54.574999999999996
29.641666666666662
53.34166666666666
74.55
59.525000000000006
50.00833333333334
